sample_index,time_s,env_id,mass_g,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,raw_Fx_N,raw_Fy_N,raw_Fz_N,raw_Mx_Nm,raw_My_Nm,raw_Mz_Nm
46,0.19166666666666665,13,140,1.3533748388290405,-0.22974371910095215,-0.0005360682553146034,0.030738353729248047,0.18106421828269958,-0.004490589839122094,3.287517786026001,-0.5591763257980347,-0.000793140905443579,0.0747833102941513,0.4396588206291199,-0.00449014687910676
46,0.19166666666666665,14,150,1.450046420097351,-0.2461359202861786,-0.0005937457317486405,0.03295519948005676,0.19420376420021057,-0.005230508774701548,3.3841893672943115,-0.5755684971809387,-0.0008508377941325307,0.07700015604496002,0.45279836654663086,-0.005230064503848553
46,0.19166666666666665,15,160,1.5467230081558228,-0.26253095269203186,-0.0006492527900263667,0.03514771908521652,0.20711973309516907,-0.0055481599395932335,3.480865955352783,-0.591963529586792,-0.0009063476463779807,0.07919267565011978,0.46571433544158936,-0.005547715816646814
46,0.19166666666666665,16,170,1.6433948278427124,-0.27889251708984375,-0.0007028906838968396,0.03732195496559143,0.2199798822402954,-0.005981043484894144,3.577537775039673,-0.6083251237869263,-0.000959991302806884,0.08136691153049469,0.4785744845867157,-0.005980599671602249
46,0.19166666666666665,17,180,1.740235447883606,-0.2954196035861969,-0.0006646028778050095,0.03952527791261673,0.23282456398010254,-0.005895109993588221,3.6743783950805664,-0.624852180480957,-0.0009216933976858854,0.08357023447751999,0.4914191663265228,-0.005894667003303766
46,0.19166666666666665,18,190,1.8367477655410767,-0.31162068247795105,-0.0008127318578772247,0.04169424623250961,0.2457575500011444,-0.006248027138354928,3.770890712738037,-0.6410532593727112,-0.0010698180412873626,0.08573920279741287,0.5043521523475647,-0.00624758331105113
46,0.19166666666666665,19,200,1.9334272146224976,-0.3280278742313385,-0.0008769741980358958,0.04388979822397232,0.25869712233543396,-0.00660826874170084,3.867570161819458,-0.6574604511260986,-0.001134066260419786,0.08793475478887558,0.5172917246818542,-0.006607824470847845
46,0.19166666666666665,20,210,2.03010094165802,-0.34439703822135925,-0.0009655869798734784,0.04608027637004852,0.27163705229759216,-0.006968701288286638,3.9642438888549805,-0.6738296151161194,-0.0012226790422573686,0.09012523293495178,0.5302316546440125,-0.006968257017433643
46,0.19166666666666665,21,220,2.1290899515151978,-0.35280439257621765,0.0011399673530831933,0.04721274971961975,0.28481408953666687,-0.007076166746429635,4.063232898712158,-0.6822369694709778,0.0008828758145682514,0.09125770628452301,0.5434086918830872,-0.00707572465762496
46,0.19166666666666665,22,230,2.2234474420547485,-0.3771783411502838,-0.0011245215137023479,0.05046714097261429,0.2975144684314728,-0.007695819480062482,4.157590389251709,-0.706610918045044,-0.0013816035352647305,0.09451209753751755,0.5561090707778931,-0.007695375010371208
46,0.19166666666666665,23,240,2.3201361894607544,-0.39348381757736206,-0.0011329004482831806,0.05264898017048836,0.310453861951828,-0.008061214417921292,4.254279136657715,-0.7229163646697998,-0.0013899900950491428,0.09669393301010132,0.5690484642982483,-0.008060770109295845
46,0.19166666666666665,24,250,2.416793942451477,-0.40995165705680847,-0.0013239541440270841,0.05485264211893082,0.3233931362628937,-0.008433801928788398,4.3509368896484375,-0.7393841743469238,-0.0015810601180419326,0.09889759868383408,0.581987738609314,-0.008433358743786812
46,0.19166666666666665,25,260,2.5136266946792603,-0.4263135492801666,-0.0014207741769496351,0.057040736079216,0.33632686734199524,-0.008801105779753016,4.447769641876221,-0.755746066570282,-0.0016778454883024096,0.10108568519353867,0.5949214696884155,-0.00880066491663456
46,0.19166666666666665,26,270,2.6101680994033813,-0.44259878993034363,-0.001382185670081526,0.05922146886587143,0.34927037358283997,-0.00917581812407775,4.544311046600342,-0.7720313668251038,-0.001639277208596468,0.10326642543077469,0.6078649759292603,-0.009175376035273075
46,0.19166666666666665,27,280,2.706853985786438,-0.458947092294693,-0.0014471577596850693,0.061408475041389465,0.3622066080570221,-0.009550535761974288,4.640996932983398,-0.7883796691894531,-0.0017042492982000113,0.10545343160629272,0.6208012104034424,-0.009550093673169613
